"CBSA Code","Metropolitan Division Code","CSA Code","CBSA_Title","MMSA","Metropolitan Division Title","CSA Title","Counties","State Name","FIPS State Code","FIPS County Code","Central/Outlying County","county"
"1199","35380",NA,"406","New Orleans-Metairie, LA","Metropolitan Statistical Area",NA,"New Orleans-Metairie-Hammond, LA-MS","St. Charles Parish","Louisiana","22","089","Central","st. charles parish,louisiana"
"1200","35380",NA,"406","New Orleans-Metairie, LA","Metropolitan Statistical Area",NA,"New Orleans-Metairie-Hammond, LA-MS","St. James Parish","Louisiana","22","093","Outlying","st. james parish,louisiana"
"1201","35380",NA,"406","New Orleans-Metairie, LA","Metropolitan Statistical Area",NA,"New Orleans-Metairie-Hammond, LA-MS","St. John the Baptist Parish","Louisiana","22","095","Central","st. john the baptist parish,louisiana"
"1202","35380",NA,"406","New Orleans-Metairie, LA","Metropolitan Statistical Area",NA,"New Orleans-Metairie-Hammond, LA-MS","St. Tammany Parish","Louisiana","22","103","Outlying","st. tammany parish,louisiana"
"1203","35420",NA,"184","New Philadelphia-Dover, OH","Micropolitan Statistical Area",NA,"Cleveland-Akron-Canton, OH","Tuscarawas","Ohio","39","157","Central","tuscarawas,ohio"
"1204","35440",NA,NA,"Newport, OR","Micropolitan Statistical Area",NA,NA,"Lincoln","Oregon","41","041","Central","lincoln,oregon"
"1205","35460",NA,"315","Newport, TN","Micropolitan Statistical Area",NA,"Knoxville-Morristown-Sevierville, TN","Cocke","Tennessee","47","029","Central","cocke,tennessee"
"1206","35580",NA,"359","New Ulm, MN","Micropolitan Statistical Area",NA,"Mankato-New Ulm, MN","Brown","Minnesota","27","015","Central","brown,minnesota"
"1207","35620","35004","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","Nassau County-Suffolk County, NY","New York-Newark, NY-NJ-CT-PA","Nassau","New York","36","059","Central","nassau,new york"
"1208","35620","35004","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","Nassau County-Suffolk County, NY","New York-Newark, NY-NJ-CT-PA","Suffolk","New York","36","103","Central","suffolk,new york"
"1209","35620","35084","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA","Essex","New Jersey","34","013","Central","essex,new jersey"
"1210","35620","35084","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA","Hunterdon","New Jersey","34","019","Central","hunterdon,new jersey"
"1211","35620","35084","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA","Morris","New Jersey","34","027","Central","morris,new jersey"
"1212","35620","35084","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA","Sussex","New Jersey","34","037","Central","sussex,new jersey"
"1213","35620","35084","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA","Union","New Jersey","34","039","Central","union,new jersey"
"1214","35620","35084","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA","Pike","Pennsylvania","42","103","Outlying","pike,pennsylvania"
"1215","35620","35154","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","New Brunswick-Lakewood, NJ","New York-Newark, NY-NJ-CT-PA","Middlesex","New Jersey","34","023","Central","middlesex,new jersey"
"1216","35620","35154","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","New Brunswick-Lakewood, NJ","New York-Newark, NY-NJ-CT-PA","Monmouth","New Jersey","34","025","Central","monmouth,new jersey"
"1217","35620","35154","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","New Brunswick-Lakewood, NJ","New York-Newark, NY-NJ-CT-PA","Ocean","New Jersey","34","029","Central","ocean,new jersey"
"1218","35620","35154","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","New Brunswick-Lakewood, NJ","New York-Newark, NY-NJ-CT-PA","Somerset","New Jersey","34","035","Central","somerset,new jersey"
"1219","35620","35614","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA","Bergen","New Jersey","34","003","Central","bergen,new jersey"
"1220","35620","35614","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA","Hudson","New Jersey","34","017","Central","hudson,new jersey"
"1221","35620","35614","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA","Passaic","New Jersey","34","031","Central","passaic,new jersey"
"1222","35620","35614","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA","Bronx","New York","36","005","Central","bronx,new york"
"1223","35620","35614","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA","Kings","New York","36","047","Central","kings,new york"
"1224","35620","35614","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA","New York","New York","36","061","Central","new york,new york"
"1225","35620","35614","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA","Putnam","New York","36","079","Central","putnam,new york"
"1226","35620","35614","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA","Queens","New York","36","081","Central","queens,new york"
"1227","35620","35614","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA","Richmond","New York","36","085","Central","richmond,new york"
"1228","35620","35614","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA","Rockland","New York","36","087","Central","rockland,new york"
"1229","35620","35614","408","New York-Newark-Jersey City, NY-NJ-PA","Metropolitan Statistical Area","New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA","Westchester","New York","36","119","Central","westchester,new york"
"1230","35660",NA,"515","Niles, MI","Metropolitan Statistical Area",NA,"South Bend-Elkhart-Mishawaka, IN-MI","Berrien","Michigan","26","021","Central","berrien,michigan"
"1231","35700",NA,"536","Nogales, AZ","Micropolitan Statistical Area",NA,"Tucson-Nogales, AZ","Santa Cruz","Arizona","04","023","Central","santa cruz,arizona"
"1232","35740",NA,NA,"Norfolk, NE","Micropolitan Statistical Area",NA,NA,"Madison","Nebraska","31","119","Central","madison,nebraska"
"1233","35740",NA,NA,"Norfolk, NE","Micropolitan Statistical Area",NA,NA,"Pierce","Nebraska","31","139","Outlying","pierce,nebraska"
"1234","35740",NA,NA,"Norfolk, NE","Micropolitan Statistical Area",NA,NA,"Stanton","Nebraska","31","167","Outlying","stanton,nebraska"
"1235","35820",NA,NA,"North Platte, NE","Micropolitan Statistical Area",NA,NA,"Lincoln","Nebraska","31","111","Central","lincoln,nebraska"
"1236","35820",NA,NA,"North Platte, NE","Micropolitan Statistical Area",NA,NA,"Logan","Nebraska","31","113","Outlying","logan,nebraska"
"1237","35820",NA,NA,"North Platte, NE","Micropolitan Statistical Area",NA,NA,"McPherson","Nebraska","31","117","Outlying","mcpherson,nebraska"
"1238","35840",NA,"412","North Port-Sarasota-Bradenton, FL","Metropolitan Statistical Area",NA,"North Port-Sarasota, FL","Manatee","Florida","12","081","Central","manatee,florida"
"1239","35840",NA,"412","North Port-Sarasota-Bradenton, FL","Metropolitan Statistical Area",NA,"North Port-Sarasota, FL","Sarasota","Florida","12","115","Central","sarasota,florida"
"1240","35860",NA,"294","North Vernon, IN","Micropolitan Statistical Area",NA,"Indianapolis-Carmel-Muncie, IN","Jennings","Indiana","18","079","Central","jennings,indiana"
"1241","35900",NA,NA,"North Wilkesboro, NC","Micropolitan Statistical Area",NA,NA,"Wilkes","North Carolina","37","193","Central","wilkes,north carolina"
"1242","35940",NA,"184","Norwalk, OH","Micropolitan Statistical Area",NA,"Cleveland-Akron-Canton, OH","Huron","Ohio","39","077","Central","huron,ohio"
"1243","35980",NA,"278","Norwich-New London, CT","Metropolitan Statistical Area",NA,"Hartford-East Hartford, CT","New London","Connecticut","09","011","Central","new london,connecticut"
"1244","36020",NA,"500","Oak Harbor, WA","Micropolitan Statistical Area",NA,"Seattle-Tacoma, WA","Island","Washington","53","029","Central","island,washington"
"1245","36100",NA,NA,"Ocala, FL","Metropolitan Statistical Area",NA,NA,"Marion","Florida","12","083","Central","marion,florida"
"1246","36140",NA,"428","Ocean City, NJ","Metropolitan Statistical Area",NA,"Philadelphia-Reading-Camden, PA-NJ-DE-MD","Cape May","New Jersey","34","009","Central","cape may,new jersey"
"1247","36220",NA,"372","Odessa, TX","Metropolitan Statistical Area",NA,"Midland-Odessa, TX","Ector","Texas","48","135","Central","ector,texas"
"1248","36260",NA,"482","Ogden-Clearfield, UT","Metropolitan Statistical Area",NA,"Salt Lake City-Provo-Orem, UT","Box Elder","Utah","49","003","Central","box elder,utah"
"1249","36260",NA,"482","Ogden-Clearfield, UT","Metropolitan Statistical Area",NA,"Salt Lake City-Provo-Orem, UT","Davis","Utah","49","011","Central","davis,utah"
"1250","36260",NA,"482","Ogden-Clearfield, UT","Metropolitan Statistical Area",NA,"Salt Lake City-Provo-Orem, UT","Morgan","Utah","49","029","Outlying","morgan,utah"
"1251","36260",NA,"482","Ogden-Clearfield, UT","Metropolitan Statistical Area",NA,"Salt Lake City-Provo-Orem, UT","Weber","Utah","49","057","Central","weber,utah"
"1252","36300",NA,NA,"Ogdensburg-Massena, NY","Micropolitan Statistical Area",NA,NA,"St. Lawrence","New York","36","089","Central","st. lawrence,new york"
"1253","36340",NA,NA,"Oil City, PA","Micropolitan Statistical Area",NA,NA,"Venango","Pennsylvania","42","121","Central","venango,pennsylvania"
"1254","36380",NA,NA,"Okeechobee, FL","Micropolitan Statistical Area",NA,NA,"Okeechobee","Florida","12","093","Central","okeechobee,florida"
"1255","36420",NA,"416","Oklahoma City, OK","Metropolitan Statistical Area",NA,"Oklahoma City-Shawnee, OK","Canadian","Oklahoma","40","017","Central","canadian,oklahoma"
"1256","36420",NA,"416","Oklahoma City, OK","Metropolitan Statistical Area",NA,"Oklahoma City-Shawnee, OK","Cleveland","Oklahoma","40","027","Central","cleveland,oklahoma"
"1257","36420",NA,"416","Oklahoma City, OK","Metropolitan Statistical Area",NA,"Oklahoma City-Shawnee, OK","Grady","Oklahoma","40","051","Outlying","grady,oklahoma"
"1258","36420",NA,"416","Oklahoma City, OK","Metropolitan Statistical Area",NA,"Oklahoma City-Shawnee, OK","Lincoln","Oklahoma","40","081","Outlying","lincoln,oklahoma"
"1259","36420",NA,"416","Oklahoma City, OK","Metropolitan Statistical Area",NA,"Oklahoma City-Shawnee, OK","Logan","Oklahoma","40","083","Central","logan,oklahoma"
"1260","36420",NA,"416","Oklahoma City, OK","Metropolitan Statistical Area",NA,"Oklahoma City-Shawnee, OK","McClain","Oklahoma","40","087","Outlying","mcclain,oklahoma"
"1261","36420",NA,"416","Oklahoma City, OK","Metropolitan Statistical Area",NA,"Oklahoma City-Shawnee, OK","Oklahoma","Oklahoma","40","109","Central","oklahoma,oklahoma"
"1262","36460",NA,"160","Olean, NY","Micropolitan Statistical Area",NA,"Buffalo-Cheektowaga-Olean, NY","Cattaraugus","New York","36","009","Central","cattaraugus,new york"
"1263","36500",NA,"500","Olympia-Lacey-Tumwater, WA","Metropolitan Statistical Area",NA,"Seattle-Tacoma, WA","Thurston","Washington","53","067","Central","thurston,washington"
"1264","36540",NA,"420","Omaha-Council Bluffs, NE-IA","Metropolitan Statistical Area",NA,"Omaha-Council Bluffs-Fremont, NE-IA","Harrison","Iowa","19","085","Outlying","harrison,iowa"
"1265","36540",NA,"420","Omaha-Council Bluffs, NE-IA","Metropolitan Statistical Area",NA,"Omaha-Council Bluffs-Fremont, NE-IA","Mills","Iowa","19","129","Outlying","mills,iowa"
"1266","36540",NA,"420","Omaha-Council Bluffs, NE-IA","Metropolitan Statistical Area",NA,"Omaha-Council Bluffs-Fremont, NE-IA","Pottawattamie","Iowa","19","155","Central","pottawattamie,iowa"
"1267","36540",NA,"420","Omaha-Council Bluffs, NE-IA","Metropolitan Statistical Area",NA,"Omaha-Council Bluffs-Fremont, NE-IA","Cass","Nebraska","31","025","Outlying","cass,nebraska"
"1268","36540",NA,"420","Omaha-Council Bluffs, NE-IA","Metropolitan Statistical Area",NA,"Omaha-Council Bluffs-Fremont, NE-IA","Douglas","Nebraska","31","055","Central","douglas,nebraska"
"1269","36540",NA,"420","Omaha-Council Bluffs, NE-IA","Metropolitan Statistical Area",NA,"Omaha-Council Bluffs-Fremont, NE-IA","Sarpy","Nebraska","31","153","Central","sarpy,nebraska"
"1270","36540",NA,"420","Omaha-Council Bluffs, NE-IA","Metropolitan Statistical Area",NA,"Omaha-Council Bluffs-Fremont, NE-IA","Saunders","Nebraska","31","155","Outlying","saunders,nebraska"
"1271","36540",NA,"420","Omaha-Council Bluffs, NE-IA","Metropolitan Statistical Area",NA,"Omaha-Council Bluffs-Fremont, NE-IA","Washington","Nebraska","31","177","Outlying","washington,nebraska"
"1272","36580",NA,NA,"Oneonta, NY","Micropolitan Statistical Area",NA,NA,"Otsego","New York","36","077","Central","otsego,new york"
"1273","36620",NA,"147","Ontario, OR-ID","Micropolitan Statistical Area",NA,"Boise City-Mountain Home-Ontario, ID-OR","Payette","Idaho","16","075","Central","payette,idaho"
"1274","36620",NA,"147","Ontario, OR-ID","Micropolitan Statistical Area",NA,"Boise City-Mountain Home-Ontario, ID-OR","Malheur","Oregon","41","045","Central","malheur,oregon"
"1275","36660",NA,"318","Opelousas, LA","Micropolitan Statistical Area",NA,"Lafayette-Opelousas-Morgan City, LA","St. Landry Parish","Louisiana","22","097","Central","st. landry parish,louisiana"
"1276","36700",NA,"192","Orangeburg, SC","Micropolitan Statistical Area",NA,"Columbia-Orangeburg-Newberry, SC","Orangeburg","South Carolina","45","075","Central","orangeburg,south carolina"
"1277","36740",NA,"422","Orlando-Kissimmee-Sanford, FL","Metropolitan Statistical Area",NA,"Orlando-Lakeland-Deltona, FL","Lake","Florida","12","069","Outlying","lake,florida"
"1278","36740",NA,"422","Orlando-Kissimmee-Sanford, FL","Metropolitan Statistical Area",NA,"Orlando-Lakeland-Deltona, FL","Orange","Florida","12","095","Central","orange,florida"
"1279","36740",NA,"422","Orlando-Kissimmee-Sanford, FL","Metropolitan Statistical Area",NA,"Orlando-Lakeland-Deltona, FL","Osceola","Florida","12","097","Outlying","osceola,florida"
"1280","36740",NA,"422","Orlando-Kissimmee-Sanford, FL","Metropolitan Statistical Area",NA,"Orlando-Lakeland-Deltona, FL","Seminole","Florida","12","117","Central","seminole,florida"
"1281","36780",NA,"118","Oshkosh-Neenah, WI","Metropolitan Statistical Area",NA,"Appleton-Oshkosh-Neenah, WI","Winnebago","Wisconsin","55","139","Central","winnebago,wisconsin"
"1282","36820",NA,"218","Oskaloosa, IA","Micropolitan Statistical Area",NA,"Des Moines-Ames-West Des Moines, IA","Mahaska","Iowa","19","123","Central","mahaska,iowa"
"1283","36830",NA,"393","Othello, WA","Micropolitan Statistical Area",NA,"Moses Lake-Othello, WA","Adams","Washington","53","001","Central","adams,washington"
"1284","36837",NA,"176","Ottawa, IL","Micropolitan Statistical Area",NA,"Chicago-Naperville, IL-IN-WI","Bureau","Illinois","17","011","Central","bureau,illinois"
"1285","36837",NA,"176","Ottawa, IL","Micropolitan Statistical Area",NA,"Chicago-Naperville, IL-IN-WI","LaSalle","Illinois","17","099","Central","lasalle,illinois"
"1286","36837",NA,"176","Ottawa, IL","Micropolitan Statistical Area",NA,"Chicago-Naperville, IL-IN-WI","Putnam","Illinois","17","155","Outlying","putnam,illinois"
"1287","36840",NA,"312","Ottawa, KS","Micropolitan Statistical Area",NA,"Kansas City-Overland Park-Kansas City, MO-KS","Franklin","Kansas","20","059","Central","franklin,kansas"
"1288","36900",NA,NA,"Ottumwa, IA","Micropolitan Statistical Area",NA,NA,"Wapello","Iowa","19","179","Central","wapello,iowa"
"1289","36940",NA,"378","Owatonna, MN","Micropolitan Statistical Area",NA,"Minneapolis-St. Paul, MN-WI","Steele","Minnesota","27","147","Central","steele,minnesota"
"1290","36980",NA,NA,"Owensboro, KY","Metropolitan Statistical Area",NA,NA,"Daviess","Kentucky","21","059","Central","daviess,kentucky"
"1291","36980",NA,NA,"Owensboro, KY","Metropolitan Statistical Area",NA,NA,"Hancock","Kentucky","21","091","Outlying","hancock,kentucky"
"1292","36980",NA,NA,"Owensboro, KY","Metropolitan Statistical Area",NA,NA,"McLean","Kentucky","21","149","Outlying","mclean,kentucky"
"1293","37060",NA,NA,"Oxford, MS","Micropolitan Statistical Area",NA,NA,"Lafayette","Mississippi","28","071","Central","lafayette,mississippi"
"1294","37100",NA,"348","Oxnard-Thousand Oaks-Ventura, CA","Metropolitan Statistical Area",NA,"Los Angeles-Long Beach, CA","Ventura","California","06","111","Central","ventura,california"
"1295","37120",NA,"222","Ozark, AL","Micropolitan Statistical Area",NA,"Dothan-Ozark, AL","Dale","Alabama","01","045","Central","dale,alabama"
"1296","37140",NA,"424","Paducah, KY-IL","Micropolitan Statistical Area",NA,"Paducah-Mayfield, KY-IL","Massac","Illinois","17","127","Outlying","massac,illinois"
